 face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
0,21.56,0.98,1,0.0,0.0,0.57,0.0,1.08,2.89,0.0,1.04,0.5,0.91,2.07,0.93,0.08,0.53,0.86,2.71,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0,21.6,0.98,1,0.0,0.0,0.74,0.0,1.28,3.14,0.0,0.78,0.37,0.55,2.67,1.09,0.45,0.81,0.85,2.59,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0,21.64,0.98,1,0.0,0.0,0.93,0.0,1.51,3.17,0.0,0.9,0.24,0.56,2.95,1.22,0.56,0.94,1.06,2.38,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,21.68,0.98,1,0.0,0.0,1.05,0.0,1.67,2.74,0.0,0.81,0.2,0.53,3.85,1.69,0.48,0.9,1.35,1.83,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0,21.72,0.98,1,0.0,0.0,1.03,0.0,1.69,2.28,0.0,0.78,0.2,0.59,4.28,1.67,0.11,0.79,1.89,1.74,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21.76,0.98,1,0.0,0.0,0.95,0.0,1.66,2.16,0.0,0.61,0.16,0.34,4.83,1.48,0.0,0.64,2.16,1.77,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21.8,0.98,1,0.0,0.0,0.9,0.0,1.71,2.05,0.0,0.48,0.08,0.13,4.83,0.9,0.03,0.62,1.94,1.89,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21.84,0.98,1,0.0,0.0,0.98,0.0,1.74,1.83,0.0,0.33,0.01,0.01,5.0,0.49,0.29,0.58,1.23,1.45,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21.88,0.98,1,0.0,0.0,1.07,0.0,1.77,1.33,0.0,0.12,0.0,0.0,5.0,0.17,0.85,0.69,0.9,0.72,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21.92,0.98,1,0.0,0.0,1.21,0.0,1.73,1.1,0.0,0.0,0.0,0.0,5.0,0.0,1.55,0.78,0.83,0.47,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,21.96,0.98,1,0.0,0.0,1.34,0.0,1.47,0.65,0.0,0.67,0.05,0.0,5.0,0.47,1.56,1.04,1.57,1.15,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0,22.0,0.98,1,0.0,0.0,1.42,0.0,1.14,0.5,0.0,1.38,0.19,0.29,4.63,1.57,1.0,1.45,1.97,2.12,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,22.04,0.98,1,0.0,0.0,1.48,0.0,0.77,0.22,0.0,2.04,0.28,0.78,4.3,2.73,0.27,1.8,2.48,2.75,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,22.08,0.98,1,0.0,0.0,1.45,0.09,0.72,0.54,0.0,2.18,0.4,1.47,3.55,3.6,0.0,2.06,2.03,2.78,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,22.12,0.98,1,0.0,0.0,1.33,0.18,0.75,0.75,0.0,2.39,0.58,1.9,3.03,3.9,0.0,2.06,1.52,2.88,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,22.16,0.98,1,0.0,0.0,1.14,0.37,0.87,1.14,0.0,2.57,0.88,2.31,2.37,4.16,0.0,2.08,0.96,3.06,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,22.2,0.98,1,0.0,0.0,1.06,0.45,0.94,1.26,0.02,2.59,1.06,2.67,2.02,4.09,0.0,1.96,0.67,3.05,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,22.24,0.98,1,0.0,0.0,0.88,0.61,0.99,1.28,0.02,2.63,1.2,3.1,1.64,3.98,0.0,1.9,0.6,3.02,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,22.28,0.98,1,0.0,0.0,0.64,0.75,0.98,1.12,0.05,2.76,1.24,3.31,1.39,4.08,0.0,1.82,0.81,2.99,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,22.32,0.98,1,0.0,0.0,0.28,1.07,0.93,1.07,0.12,2.78,1.21,3.18,1.46,4.48,0.0,1.83,1.05,2.91,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,22.36,0.98,1,0.0,0.0,0.07,1.3,0.86,1.16,0.2,2.66,1.03,2.97,2.69,4.85,0.0,2.25,1.05,2.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,22.4,0.98,1,0.0,0.0,0.0,1.36,0.8,1.35,0.21,2.41,0.92,2.73,3.92,5.0,0.0,3.04,0.86,1.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.44,0.98,1,0.83,0.31,0.97,0.88,0.52,1.0,0.12,1.56,0.73,2.07,3.61,3.6,0.0,2.42,0.61,0.95,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.48,0.98,1,1.67,0.59,1.95,0.39,0.25,0.87,0.04,0.73,0.62,1.39,2.11,2.25,0.0,1.38,0.5,0.53,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.52,0.98,1,2.52,0.99,3.0,0.0,0.0,0.72,0.0,0.0,0.47,0.76,0.52,0.92,0.0,0.0,0.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.56,0.98,1,2.52,1.06,3.1,0.0,0.0,0.82,0.0,0.0,0.54,0.8,0.22,0.97,0.0,0.0,0.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.6,0.98,1,2.49,1.12,3.13,0.0,0.0,0.5,0.0,0.0,0.59,0.79,0.24,1.06,0.0,0.0,0.65,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.64,0.98,1,2.46,1.11,3.11,0.0,0.0,0.16,0.0,0.0,0.63,0.75,0.15,1.12,0.0,0.0,0.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.68,0.98,1,2.45,1.02,2.98,0.0,0.0,0.03,0.0,0.0,0.62,0.69,0.13,1.27,0.0,0.0,0.62,0.06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,22.72,0.98,1,2.5,1.12,2.95,0.0,0.0,0.0,0.0,0.0,0.63,0.66,0.0,1.34,0.0,0.0,0.76,0.21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,22.76,0.98,1,2.56,1.12,2.94,0.0,0.0,0.0,0.0,0.0,0.67,0.59,0.03,1.46,0.0,0.0,0.87,0.37,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0,22.8,0.98,1,2.67,1.23,2.95,0.0,0.0,0.0,0.0,0.0,0.73,0.45,0.06,1.56,0.0,0.0,0.93,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0,22.84,0.98,1,2.67,0.92,2.82,0.0,0.0,0.0,0.0,0.0,0.74,0.34,0.06,1.61,0.0,0.0,0.86,0.68,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0,22.88,0.98,1,2.64,0.83,2.73,0.0,0.0,0.0,0.0,0.0,0.76,0.38,0.03,1.66,0.0,0.0,0.85,0.78,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0,22.92,0.93,1,2.63,0.79,2.63,0.0,0.0,0.0,0.0,0.0,0.75,0.51,0.02,1.72,0.0,0.0,0.77,0.81,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,22.96,0.98,1,2.69,1.03,2.61,0.0,0.0,0.0,0.0,0.0,0.75,0.6,0.02,1.8,0.0,0.0,0.83,0.92,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.0,0.93,1,2.84,1.18,2.58,0.0,0.0,0.0,0.0,0.0,0.71,0.6,0.02,1.85,0.0,0.0,0.83,1.1,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.04,0.98,1,2.88,1.18,2.57,0.0,0.0,0.03,0.0,0.0,0.72,0.64,0.0,1.86,0.0,0.0,0.95,1.32,0.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.08,0.98,1,3.03,1.25,2.57,0.0,0.0,0.03,0.0,0.0,0.73,0.75,0.0,1.84,0.0,0.0,0.94,1.49,0.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.12,0.98,1,3.07,1.27,2.52,0.0,0.0,0.03,0.0,0.0,0.73,0.9,0.0,1.86,0.0,0.0,0.89,1.57,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.16,0.98,1,3.09,1.36,2.48,0.0,0.0,0.03,0.0,0.0,0.73,0.92,0.0,1.87,0.0,0.0,0.8,1.59,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.2,0.98,1,3.1,1.47,2.5,0.0,0.0,0.09,0.0,0.0,0.75,0.93,0.0,1.89,0.0,0.0,0.73,1.57,0.12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.24,0.88,1,3.02,1.51,2.51,0.0,0.0,0.09,0.0,0.0,0.74,1.0,0.0,1.93,0.0,0.0,0.82,1.63,0.21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.28,0.88,1,2.99,1.6,2.64,0.0,0.0,0.06,0.0,0.0,0.73,1.04,0.0,1.94,0.0,0.0,0.79,1.55,0.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.32,0.88,1,2.93,1.64,2.69,0.0,0.0,0.0,0.0,0.0,0.7,1.17,0.0,2.0,0.0,0.0,0.77,1.52,0.34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.36,0.98,1,3.03,1.63,2.78,0.0,0.0,0.0,0.0,0.0,0.71,1.12,0.01,1.91,0.0,0.0,0.69,1.36,0.41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.4,0.98,1,3.04,1.51,2.74,0.0,0.0,0.0,0.0,0.0,0.71,1.13,0.05,1.91,0.0,0.0,0.63,1.34,0.41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.44,0.98,1,3.13,1.45,2.87,0.0,0.0,0.0,0.0,0.0,0.72,1.07,0.06,1.92,0.0,0.0,0.58,1.39,0.48,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.48,0.88,1,3.17,1.43,2.89,0.0,0.0,0.05,0.0,0.0,0.68,1.1,0.12,2.01,0.0,0.0,0.55,1.44,0.41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.52,0.88,1,3.29,1.62,2.92,0.0,0.0,0.05,0.0,0.0,0.63,1.15,0.23,1.92,0.0,0.0,0.56,1.39,0.42,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.56,0.98,1,3.29,1.55,2.86,0.0,0.0,0.05,0.0,0.0,0.63,1.21,0.3,1.84,0.0,0.0,0.54,1.33,0.45,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.6,0.98,1,3.32,1.68,2.87,0.0,0.0,0.0,0.0,0.0,0.65,1.14,0.38,1.72,0.0,0.0,0.52,1.21,0.56,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.64,0.98,1,3.3,1.53,2.83,0.0,0.0,0.0,0.0,0.0,0.66,1.13,0.42,1.81,0.0,0.0,0.41,1.12,0.56,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.68,0.98,1,3.25,1.41,2.76,0.0,0.0,0.0,0.0,0.0,0.62,1.02,0.42,1.78,0.0,0.0,0.3,1.04,0.59,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.72,0.98,1,3.22,1.28,2.89,0.06,0.0,0.09,0.0,0.0,0.64,1.12,0.47,1.87,0.0,0.0,0.24,1.03,0.49,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.76,0.98,1,3.22,1.14,2.99,0.06,0.0,0.09,0.0,0.0,0.65,1.13,0.46,1.8,0.0,0.0,0.29,1.06,0.56,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.8,0.93,1,3.23,1.16,3.12,0.06,0.0,0.09,0.0,0.0,0.68,1.2,0.57,1.82,0.0,0.0,0.35,1.01,0.57,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.84,0.98,1,3.23,1.07,3.08,0.0,0.0,0.0,0.0,0.0,0.7,1.29,0.51,1.78,0.0,0.0,0.28,1.03,0.73,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.88,0.93,1,3.31,1.23,3.11,0.0,0.0,0.04,0.0,0.0,0.67,1.34,0.5,1.86,0.0,0.0,0.18,0.91,0.85,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.92,0.98,1,3.37,1.39,3.07,0.07,0.0,0.04,0.0,0.0,0.67,1.46,0.44,1.92,0.0,0.0,0.07,0.82,0.93,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23.96,0.93,1,3.4,1.61,3.09,0.21,0.0,0.04,0.0,0.0,0.67,1.41,0.35,1.89,0.0,0.0,0.05,0.71,0.97,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.0,0.93,1,3.51,1.71,3.09,0.48,0.0,0.01,0.0,0.0,0.69,1.5,0.3,1.9,0.0,0.0,0.04,0.77,0.88,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.04,0.93,1,3.63,1.72,3.27,0.54,0.0,0.14,0.0,0.0,0.63,1.51,0.25,1.87,0.0,0.0,0.04,0.77,0.96,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.08,0.93,1,3.7,1.69,3.19,0.59,0.0,0.2,0.0,0.0,0.57,1.64,0.29,1.92,0.0,0.0,0.02,0.8,0.98,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.12,0.93,1,3.7,1.67,3.13,0.45,0.0,0.18,0.0,0.0,0.56,1.65,0.25,1.9,0.0,0.0,0.03,0.76,1.13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.16,0.93,1,3.77,1.78,2.95,0.49,0.0,0.05,0.0,0.0,0.61,1.69,0.22,1.85,0.0,0.0,0.06,0.85,1.16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.2,0.93,1,3.91,1.98,2.9,0.44,0.0,0.16,0.0,0.0,0.58,1.63,0.13,1.78,0.0,0.0,0.17,0.87,1.23,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.24,0.93,1,3.97,2.22,2.76,0.35,0.0,0.26,0.0,0.0,0.54,1.56,0.05,1.65,0.0,0.0,0.19,0.95,1.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.28,0.98,1,4.05,2.37,2.52,0.18,0.0,0.36,0.0,0.0,0.47,1.44,0.0,1.43,0.0,0.0,0.23,1.04,1.16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.32,0.93,1,4.05,2.54,2.23,0.04,0.0,0.25,0.0,0.0,0.46,1.41,0.0,1.28,0.0,0.0,0.23,1.23,1.22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.36,0.93,1,4.06,2.57,2.13,0.0,0.0,0.35,0.0,0.0,0.48,1.42,0.0,1.11,0.0,0.0,0.22,1.32,1.26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.4,0.93,1,3.99,2.43,2.11,0.0,0.0,0.32,0.0,0.0,0.47,1.42,0.04,1.19,0.0,0.0,0.17,1.35,1.27,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.44,0.93,1,4.03,2.28,2.12,0.05,0.0,0.34,0.0,0.0,0.49,1.43,0.04,1.16,0.0,0.0,0.09,1.3,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.48,0.98,1,4.12,2.4,2.03,0.08,0.0,0.2,0.0,0.0,0.46,1.48,0.04,1.18,0.0,0.0,0.15,1.29,1.22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.52,0.98,1,4.24,2.58,1.91,0.19,0.0,0.26,0.0,0.0,0.43,1.56,0.0,1.1,0.0,0.0,0.25,1.26,1.16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.56,0.98,1,4.24,2.57,1.83,0.21,0.0,0.34,0.0,0.0,0.44,1.56,0.0,1.07,0.0,0.0,0.28,1.29,1.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.6,0.93,1,4.2,2.56,1.78,0.18,0.0,0.45,0.0,0.0,0.44,1.48,0.0,0.91,0.0,0.0,0.25,1.34,0.97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.64,0.93,1,4.25,2.62,1.66,0.07,0.0,0.41,0.0,0.0,0.49,1.43,0.0,0.93,0.0,0.0,0.15,1.42,0.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.68,0.98,1,4.45,2.88,1.55,0.0,0.0,0.34,0.0,0.0,0.46,1.41,0.0,0.87,0.0,0.0,0.23,1.38,1.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.72,0.93,1,4.63,3.0,1.47,0.0,0.0,0.2,0.0,0.0,0.44,1.39,0.0,0.9,0.0,0.0,0.35,1.47,1.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.76,0.98,1,4.76,3.09,1.43,0.0,0.0,0.17,0.0,0.0,0.44,1.41,0.0,0.71,0.0,0.0,0.42,1.48,1.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.8,0.98,1,4.82,3.21,1.36,0.03,0.0,0.13,0.0,0.0,0.42,1.39,0.0,0.69,0.0,0.0,0.45,1.52,1.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.84,0.98,1,4.9,3.23,1.27,0.03,0.0,0.13,0.0,0.0,0.42,1.33,0.0,0.65,0.0,0.0,0.37,1.49,1.22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.88,0.93,1,4.95,3.45,1.26,0.03,0.0,0.25,0.0,0.0,0.34,1.27,0.0,0.63,0.0,0.0,0.39,1.41,1.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.92,0.93,1,4.92,3.49,1.23,0.0,0.0,0.37,0.0,0.0,0.32,1.27,0.0,0.51,0.0,0.0,0.37,1.44,1.41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24.96,0.93,1,4.9,3.44,1.2,0.0,0.0,0.39,0.0,0.0,0.28,1.29,0.0,0.32,0.0,0.0,0.41,1.38,1.43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,25.0,0.93,1,4.77,3.25,1.18,0.0,0.0,0.43,0.0,0.0,0.32,1.26,0.0,0.26,0.0,0.0,0.33,1.34,1.54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,25.04,0.93,1,4.69,3.09,1.23,0.0,0.0,0.39,0.0,0.0,0.34,1.2,0.0,0.15,0.0,0.0,0.26,1.23,1.59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,25.08,0.93,1,4.61,2.87,1.15,0.0,0.0,0.51,0.0,0.0,0.37,1.09,0.0,0.22,0.0,0.0,0.18,1.18,1.42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,25.12,0.93,1,4.64,2.86,1.14,0.0,0.0,0.45,0.0,0.0,0.33,1.02,0.0,0.21,0.0,0.0,0.18,1.18,1.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
